1536	3583	512	1885	3297	632
1792	3583	512	2099	3304	637
2048	3583	512	2332	3311	639
2303	3583	512	2527	3318	643
2559	3583	512	2733	3325	647
2815	3583	512	2942	3333	651
3071	3583	512	3151	3341	654
3327	3583	512	3360	3346	657
3583	3583	512	3565	3354	661
3839	3583	512	3772	3361	664
4095	3583	512	3973	3366	667
0	3839	512	671	3485	626
256	3839	512	882	3492	629
512	3839	512	1092	3500	633
768	3839	512	1307	3507	636
1024	3839	512	1511	3515	640
1280	3839	512	1719	3523	643
1536	3839	512	1928	3531	647
1792	3839	512	2148	3538	651
2048	3839	512	2372	3545	655
2303	3839	512	2569	3552	657
2559	3839	512	2775	3559	661
2815	3839	512	2984	3567	664
3071	3839	512	3193	3574	668
3327	3839	512	3402	3581	672
3583	3839	512	3606	3587	675
3839	3839	512	3814	3594	679
4095	3839	512	4015	3600	681
0	4095	512	715	3717	640
256	4095	512	925	3724	644
512	4095	512	1137	3732	647
768	4095	512	1347	3739	650
1024	4095	512	1554	3746	654
1280	4095	512	1762	3754	658
1536	4095	512	1971	3761	661
1792	4095	512	2196	3768	664
2048	4095	512	2413	3775	668
2303	4095	512	2612	3782	672
2559	4095	512	2820	3789	675
2815	4095	512	3026	3796	678
3071	4095	512	3238	3803	683
3327	4095	512	3445	3810	687
3583	4095	512	3650	3816	690
3839	4095	512	3855	3822	693
4095	4095	512	4055	3828	696
0	0	768	9	11	615
256	0	768	221	19	619
512	0	768	436	25	622
768	0	768	648	33	626
1024	0	768	857	40	629
1280	0	768	1067	48	632
1536	0	768	1272	55	636
1792	0	768	1485	63	639
2048	0	768	1693	71	643
2303	0	768	1901	78	646
2559	0	768	2116	86	650
2815	0	768	2347	94	654
3071	0	768	2541	102	658
3327	0	768	2748	109	661
3583	0	768	2956	117	664
3839	0	768	3166	125	668
4095	0	768	3375	132	672
0	256	768	53	245	630
256	256	768	265	253	633
512	256	768	482	262	637
768	256	768	690	268	640
1024	256	768	901	276	643
1280	256	768	1109	283	647
1536	256	768	1317	290	650
1792	256	768	1528	297	653
2048	256	768	1737	305	657
2303	256	768	1944	313	661
2559	256	768	2166	319	665
2815	256	768	2388	327	668
3071	256	768	2586	334	671
3327	256	768	2792	342	673
3583	256	768	3001	349	678
3839	256	768	3210	356	682
4095	256	768	3419	364	685
0	512	768	98	476	644
256	512	768	312	482	649
512	512	768	527	490	651
768	512	768	737	498	654
1024	512	768	946	505	657
1280	512	768	1154	513	661
1536	512	768	1362	520	665
1792	512	768	1574	528	667
2048	512	768	1780	535	672
2303	512	768	1989	542	674
2559	512	768	2216	549	678
2815	512	768	2431	556	682
3071	512	768	2630	564	685
3327	512	768	2838	572	688
3583	512	768	3045	579	693
3839	512	768	3256	586	696
4095	512	768	3463	594	700
0	768	768	142	708	660
256	768	768	358	715	662
512	768	768	571	721	665
768	768	768	781	729	668
1024	768	768	991	737	672
1280	768	768	1197	744	675
1536	768	768	1407	752	678
1792	768	768	1617	759	682
2048	768	768	1826	766	686
2303	768	768	2033	775	689
2559	768	768	2266	782	693
2815	768	768	2472	790	696
3071	768	768	2674	797	700
3327	768	768	2881	804	704
3583	768	768	3089	811	707
3839	768	768	3300	819	711
4095	768	768	3506	826	715
0	1024	768	187	940	673
256	1024	768	402	947	676
